Customer ID,Count,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
3043-TYBNO,1,Q3,Joined,No,0,,
4830-FAXFM,1,Q3,Stayed,No,0,,
5906-BFOZT,1,Q3,Joined,No,0,,
2960-NKRSO,1,Q3,Stayed,No,0,,
5598-IKHQQ,1,Q3,Stayed,No,0,,
0397-ZXWQF,1,Q3,Stayed,No,0,,
5266-PFRQK,1,Q3,Stayed,No,0,,
4674-HGNUA,1,Q3,Stayed,No,0,,
6765-MBQNU,1,Q3,Stayed,No,0,,
9786-IJYDL,1,Q3,Stayed,No,0,,
1303-SRDOK,1,Q3,Stayed,No,0,,
3769-MHZNV,1,Q3,Stayed,No,0,,
6295-OSINB,1,Q3,Stayed,No,0,,
3308-MHOOC,1,Q3,Joined,No,0,,
4177-JPDFU,1,Q3,Stayed,No,0,,
2239-CFOUJ,1,Q3,Joined,No,0,,
8046-DNVTL,1,Q3,Stayed,No,0,,
2209-XADXF,1,Q3,Joined,No,0,,
6620-JDYNW,1,Q3,Stayed,No,0,,
4770-UEZOX,1,Q3,Joined,No,0,,
1038-RQOST,1,Q3,Stayed,No,0,,
4568-TTZRT,1,Q3,Stayed,No,0,,
9513-DXHDA,1,Q3,Stayed,No,0,,
8084-OIVBS,1,Q3,Stayed,No,0,,
8896-BQTTI,1,Q3,Joined,No,0,,
3352-RICWQ,1,Q3,Stayed,No,0,,
2160-GPFXD,1,Q3,Stayed,No,0,,
2065-MMKGR,1,Q3,Stayed,No,0,,
1498-NHTLT,1,Q3,Stayed,No,0,,
1402-PTHGN,1,Q3,Stayed,No,0,,
5199-FPUSP,1,Q3,Stayed,No,0,,
6377-KSLXC,1,Q3,Stayed,No,0,,
1796-JANOW,1,Q3,Joined,No,0,,
0238-WHBIQ,1,Q3,Stayed,No,0,,
8735-NBLWT,1,Q3,Stayed,No,0,,
6651-RLGGM,1,Q3,Stayed,No,0,,
1614-JBEBI,1,Q3,Stayed,No,0,,
5696-EXCYS,1,Q3,Stayed,No,0,,
5795-KTGUD,1,Q3,Stayed,No,0,,
4702-HDRKD,1,Q3,Stayed,No,0,,
8512-WIWYV,1,Q3,Stayed,No,0,,
1406-PUQVY,1,Q3,Joined,No,0,,
9114-AAFQH,1,Q3,Stayed,No,0,,
8715-KKTFG,1,Q3,Stayed,No,0,,
1728-BQDMA,1,Q3,Joined,No,0,,
5117-ZSMHQ,1,Q3,Stayed,No,0,,
5151-HQRDG,1,Q3,Stayed,No,0,,
0960-HUWBM,1,Q3,Stayed,No,0,,
6465-GSRCL,1,Q3,Stayed,No,0,,
0263-FJTQO,1,Q3,Stayed,No,0,,
7319-ZNRTR,1,Q3,Stayed,No,0,,
7503-EPSZW,1,Q3,Stayed,No,0,,
7089-XXAYG,1,Q3,Stayed,No,0,,
1666-JXLKU,1,Q3,Stayed,No,0,,
7855-DIWPO,1,Q3,Stayed,No,0,,
5133-POWUA,1,Q3,Joined,No,0,,
5652-MSDEY,1,Q3,Stayed,No,0,,
1810-BOHSY,1,Q3,Stayed,No,0,,
1784-BXEFA,1,Q3,Stayed,No,0,,
7351-MHQVU,1,Q3,Stayed,No,0,,
9224-VTYID,1,Q3,Stayed,No,0,,
9500-IWPXQ,1,Q3,Stayed,No,0,,
5762-TJXGK,1,Q3,Stayed,No,0,,
4504-YOULA,1,Q3,Stayed,No,0,,
5569-IDSEY,1,Q3,Stayed,No,0,,
7284-ZZLOH,1,Q3,Stayed,No,0,,
1777-JYQPJ,1,Q3,Joined,No,0,,
3401-URHDA,1,Q3,Stayed,No,0,,
1599-EAHXY,1,Q3,Stayed,No,0,,
8631-XVRZL,1,Q3,Stayed,No,0,,
3853-LYGAM,1,Q3,Stayed,No,0,,
5751-USDBL,1,Q3,Stayed,No,0,,
5680-LQOGP,1,Q3,Stayed,No,0,,
8189-DUKMV,1,Q3,Stayed,No,0,,
9931-DCEZH,1,Q3,Stayed,No,0,,
1898-JSNDC,1,Q3,Stayed,No,0,,
0315-LVCRK,1,Q3,Stayed,No,0,,
3911-RSNHI,1,Q3,Stayed,No,0,,
2410-CIYFZ,1,Q3,Joined,No,0,,
5505-OVWQW,1,Q3,Stayed,No,0,,
7271-AJDTL,1,Q3,Stayed,No,0,,
1867-TJHTS,1,Q3,Stayed,No,0,,
4429-WYGFR,1,Q3,Stayed,No,0,,
2817-LVCPP,1,Q3,Stayed,No,0,,
5038-ETMLM,1,Q3,Stayed,No,0,,
5056-FIMPT,1,Q3,Stayed,No,0,,
4521-WFJAI,1,Q3,Stayed,No,0,,
6569-KTMDU,1,Q3,Joined,No,0,,
8809-XKHMD,1,Q3,Stayed,No,0,,
0396-YCHWO,1,Q3,Stayed,No,0,,
0867-LDTTC,1,Q3,Stayed,No,0,,
2122-SZZZD,1,Q3,Stayed,No,0,,
3148-AOIQT,1,Q3,Stayed,No,0,,
6692-YQHXC,1,Q3,Stayed,No,0,,
3889-VWBID,1,Q3,Stayed,No,0,,
5222-JCXZT,1,Q3,Stayed,No,0,,
9754-CLVZW,1,Q3,Stayed,No,0,,
2739-CCZMB,1,Q3,Stayed,No,0,,
7080-TNUWP,1,Q3,Stayed,No,0,,
0496-AHOOK,1,Q3,Stayed,No,0,,
2468-SJFLM,1,Q3,Joined,No,0,,
3181-VTHOE,1,Q3,Stayed,No,0,,
7168-HDQHG,1,Q3,Stayed,No,0,,
4567-AKPIA,1,Q3,Stayed,No,0,,
7901-HXJVA,1,Q3,Stayed,No,0,,
5924-IFQTT,1,Q3,Stayed,No,0,,
7968-QUXNS,1,Q3,Stayed,No,0,,
8903-WMRNW,1,Q3,Stayed,No,0,,
2452-SNHFZ,1,Q3,Stayed,No,0,,
3629-WEAAM,1,Q3,Stayed,No,0,,
6029-CSMJE,1,Q3,Stayed,No,0,,
7993-NQLJE,1,Q3,Stayed,No,0,,
9909-DFRJA,1,Q3,Stayed,No,0,,
9099-FTUHS,1,Q3,Stayed,No,0,,
4962-CHQPW,1,Q3,Stayed,No,0,,
9467-ROOLM,1,Q3,Stayed,No,0,,
2253-KPMNB,1,Q3,Stayed,No,0,,
1345-ZUKID,1,Q3,Stayed,No,0,,
6429-SHBCB,1,Q3,Stayed,No,0,,
2603-HVKCG,1,Q3,Stayed,No,0,,
1834-WULEG,1,Q3,Stayed,No,0,,
9097-ZUBYC,1,Q3,Stayed,No,0,,
5148-ORICT,1,Q3,Stayed,No,0,,
4893-GYUJU,1,Q3,Stayed,No,0,,
4578-PHJYZ,1,Q3,Stayed,No,0,,
7272-QDCKA,1,Q3,Stayed,No,0,,
8908-SLFCJ,1,Q3,Stayed,No,0,,
9766-HGEDE,1,Q3,Stayed,No,0,,
6968-MHOMU,1,Q3,Stayed,No,0,,
5044-XDPYX,1,Q3,Stayed,No,0,,
1814-WFGVS,1,Q3,Stayed,No,0,,
3721-WKIIL,1,Q3,Stayed,No,0,,
6734-CKRSM,1,Q3,Joined,No,0,,
1265-ZFOSD,1,Q3,Stayed,No,0,,
6568-POCUI,1,Q3,Stayed,No,0,,
5197-LQXXH,1,Q3,Stayed,No,0,,
3457-PQBYH,1,Q3,Stayed,No,0,,
7682-AZNDK,1,Q3,Stayed,No,0,,
5384-ZTTWP,1,Q3,Stayed,No,0,,
3745-HRPHI,1,Q3,Stayed,No,0,,
1231-YNDEK,1,Q3,Stayed,No,0,,
1407-DIGZV,1,Q3,Joined,No,0,,
0570-BFQHT,1,Q3,Stayed,No,0,,
4393-OBCRR,1,Q3,Joined,No,0,,
8564-LDKFL,1,Q3,Stayed,No,0,,
3696-DFHHB,1,Q3,Stayed,No,0,,
4717-GHADL,1,Q3,Stayed,No,0,,
5501-TVMGM,1,Q3,Joined,No,0,,
5879-HMFFH,1,Q3,Stayed,No,0,,
6772-WFQRD,1,Q3,Stayed,No,0,,
3810-DVDQQ,1,Q3,Stayed,No,0,,
6972-SNKKW,1,Q3,Stayed,No,0,,
3694-GLTJM,1,Q3,Stayed,No,0,,
8550-XSXUQ,1,Q3,Stayed,No,0,,
9055-MOJJJ,1,Q3,Stayed,No,0,,
4359-INNWN,1,Q3,Stayed,No,0,,
0585-EGDDA,1,Q3,Stayed,No,0,,
4032-RMHCI,1,Q3,Stayed,No,0,,
3481-JHUZH,1,Q3,Stayed,No,0,,
3594-IVHJZ,1,Q3,Joined,No,0,,
6869-FGJJC,1,Q3,Stayed,No,0,,
3896-ZVNET,1,Q3,Stayed,No,0,,
8205-VSLRB,1,Q3,Stayed,No,0,,
5960-MVTUK,1,Q3,Joined,No,0,,
6817-WTYHE,1,Q3,Joined,No,0,,
3082-VQXNH,1,Q3,Joined,No,0,,
4931-TRZWN,1,Q3,Stayed,No,0,,
0750-EKNGL,1,Q3,Stayed,No,0,,
7669-LCRSD,1,Q3,Stayed,No,0,,
3567-PQTSO,1,Q3,Stayed,No,0,,
8043-PNYSD,1,Q3,Stayed,No,0,,
9938-EKRGF,1,Q3,Stayed,No,0,,
2703-AMTUL,1,Q3,Stayed,No,0,,
8173-RXAYP,1,Q3,Stayed,No,0,,
4825-XJGDM,1,Q3,Stayed,No,0,,
5402-HTOTQ,1,Q3,Stayed,No,0,,
6734-JDTTV,1,Q3,Stayed,No,0,,
7850-THJMU,1,Q3,Stayed,No,0,,
3890-RTCMS,1,Q3,Stayed,No,0,,
3717-FDJFU,1,Q3,Stayed,No,0,,
3665-JATSN,1,Q3,Stayed,No,0,,
7966-YOTQW,1,Q3,Stayed,No,0,,
8853-TZDGH,1,Q3,Stayed,No,0,,
4324-BZCKL,1,Q3,Stayed,No,0,,
6924-TDGMT,1,Q3,Stayed,No,0,,
1536-YHDOE,1,Q3,Stayed,No,0,,
8123-QBNAZ,1,Q3,Stayed,No,0,,
7711-YIJWC,1,Q3,Stayed,No,0,,
5482-VXSXJ,1,Q3,Stayed,No,0,,
7365-BVCJH,1,Q3,Joined,No,0,,
9620-ENEJV,1,Q3,Stayed,No,0,,
2378-YIZKA,1,Q3,Stayed,No,0,,
0689-DSXGL,1,Q3,Stayed,No,0,,
6818-DJXAA,1,Q3,Stayed,No,0,,
0464-WJTKO,1,Q3,Stayed,No,0,,
8902-ZEOVF,1,Q3,Stayed,No,0,,
6778-EICRF,1,Q3,Stayed,No,0,,
2662-NNTDK,1,Q3,Stayed,No,0,,
4132-KALRO,1,Q3,Stayed,No,0,,
2874-YXVVA,1,Q3,Stayed,No,0,,
1245-HARPS,1,Q3,Stayed,No,0,,
4323-ELYYB,1,Q3,Stayed,No,0,,
4293-ETKAP,1,Q3,Stayed,No,0,,
6064-PUPMC,1,Q3,Stayed,No,0,,
6504-VBLFL,1,Q3,Stayed,No,0,,
6322-PJJDJ,1,Q3,Stayed,No,0,,
0330-BGYZE,1,Q3,Stayed,No,0,,
1085-LDWAM,1,Q3,Stayed,No,0,,
7586-ZATGZ,1,Q3,Stayed,No,0,,
7197-VOJMM,1,Q3,Stayed,No,0,,
1843-TLSGD,1,Q3,Stayed,No,0,,
9626-VFRGG,1,Q3,Stayed,No,0,,
7075-BNDVQ,1,Q3,Stayed,No,0,,
9143-CANJF,1,Q3,Stayed,No,0,,
7284-BUYEC,1,Q3,Stayed,No,0,,
2041-JIJCI,1,Q3,Stayed,No,0,,
4900-MSOMT,1,Q3,Stayed,No,0,,
2229-VWQJH,1,Q3,Stayed,No,0,,
9194-GFVOI,1,Q3,Stayed,No,0,,
1336-EZFZY,1,Q3,Stayed,No,0,,
4282-MSACW,1,Q3,Stayed,No,0,,
1403-LKLIK,1,Q3,Stayed,No,0,,
9643-AVVWI,1,Q3,Joined,No,0,,
0253-ZTEOB,1,Q3,Stayed,No,0,,
2706-QZIHY,1,Q3,Stayed,No,0,,
6061-PQHMK,1,Q3,Stayed,No,0,,
6137-MFAJN,1,Q3,Stayed,No,0,,
9122-UMROB,1,Q3,Joined,No,0,,
4232-JGKIY,1,Q3,Joined,No,0,,
2402-TAIRZ,1,Q3,Stayed,No,0,,
9139-TWBAS,1,Q3,Stayed,No,0,,
6685-GBWJZ,1,Q3,Stayed,No,0,,
3913-RDSJZ,1,Q3,Stayed,No,0,,
4203-QGNZA,1,Q3,Stayed,No,0,,
5043-TRZWM,1,Q3,Joined,No,0,,
9494-BDNNC,1,Q3,Stayed,No,0,,
1640-PLFMP,1,Q3,Joined,No,0,,
5366-OBVMR,1,Q3,Stayed,No,0,,
7644-OMVMY,1,Q3,Stayed,No,0,,
4573-JKNAE,1,Q3,Stayed,No,0,,
9817-APLHW,1,Q3,Stayed,No,0,,
8380-MQINP,1,Q3,Stayed,No,0,,
0840-DFEZH,1,Q3,Stayed,No,0,,
8690-ZVLCL,1,Q3,Stayed,No,0,,
0384-LPITE,1,Q3,Stayed,No,0,,
4616-EWBNJ,1,Q3,Stayed,No,0,,
1335-HQMKX,1,Q3,Stayed,No,0,,
6923-AQONU,1,Q3,Stayed,No,0,,
4536-PLEQY,1,Q3,Stayed,No,0,,
7029-IJEJK,1,Q3,Stayed,No,0,,
8871-JLMHM,1,Q3,Stayed,No,0,,
5447-VYTKW,1,Q3,Stayed,No,0,,
3623-FQBOX,1,Q3,Stayed,No,0,,
3474-BAFSJ,1,Q3,Stayed,No,0,,
3865-ZFZIB,1,Q3,Stayed,No,0,,
1855-AGAWH,1,Q3,Stayed,No,0,,
7109-CQYUZ,1,Q3,Stayed,No,0,,
1370-GGAWX,1,Q3,Stayed,No,0,,
5307-UVGNB,1,Q3,Stayed,No,0,,
3642-BYHDO,1,Q3,Stayed,No,0,,
9629-NHXFW,1,Q3,Joined,No,0,,
2696-RZVZW,1,Q3,Stayed,No,0,,
5766-FTRTS,1,Q3,Stayed,No,0,,
0396-HUJBP,1,Q3,Joined,No,0,,
8879-ZKJOF,1,Q3,Stayed,No,0,,
6285-FTQBF,1,Q3,Stayed,No,0,,
1474-JUWSM,1,Q3,Stayed,No,0,,
3530-CRZSB,1,Q3,Stayed,No,0,,
8498-XXGWA,1,Q3,Stayed,No,0,,
9617-INGJY,1,Q3,Joined,No,0,,
0621-TSSMU,1,Q3,Stayed,No,0,,
7234-KMNRQ,1,Q3,Stayed,No,0,,
7636-PEPNS,1,Q3,Stayed,No,0,,
4683-WYDOU,1,Q3,Stayed,No,0,,
9052-DHNKM,1,Q3,Stayed,No,0,,
6794-HKIAJ,1,Q3,Stayed,No,0,,
5578-NKCXI,1,Q3,Stayed,No,0,,
1642-HMARX,1,Q3,Stayed,No,0,,
3096-WPXBT,1,Q3,Stayed,No,0,,
8434-PNQZX,1,Q3,Stayed,No,0,,
5950-AAAGJ,1,Q3,Stayed,No,0,,
4299-OPXEJ,1,Q3,Stayed,No,0,,
9618-LFJRU,1,Q3,Stayed,No,0,,
6693-DJWTY,1,Q3,Stayed,No,0,,
0744-GKNGE,1,Q3,Stayed,No,0,,
6447-EGDIV,1,Q3,Stayed,No,0,,
4854-SSLTN,1,Q3,Joined,No,0,,
5294-DMSFH,1,Q3,Stayed,No,0,,
4837-PZTIC,1,Q3,Stayed,No,0,,
0603-OLQDC,1,Q3,Stayed,No,0,,
3272-VUHPV,1,Q3,Stayed,No,0,,
4176-FXYBO,1,Q3,Stayed,No,0,,
1063-DHQJF,1,Q3,Stayed,No,0,,
8663-UPDGF,1,Q3,Stayed,No,0,,
6719-FGEDO,1,Q3,Stayed,No,0,,
1837-YQUCE,1,Q3,Stayed,No,0,,
0369-ZGOVK,1,Q3,Stayed,No,0,,
9919-KNPOO,1,Q3,Stayed,No,0,,
7872-BAAZR,1,Q3,Stayed,No,0,,
9391-LMANN,1,Q3,Stayed,No,0,,
8174-TBVCF,1,Q3,Stayed,No,0,,
1698-XFZCI,1,Q3,Stayed,No,0,,
1877-HKBQX,1,Q3,Stayed,No,0,,
4450-DLLMH,1,Q3,Joined,No,0,,
0428-AXXLJ,1,Q3,Stayed,No,0,,
2746-DIJLO,1,Q3,Stayed,No,0,,
3508-VLHCZ,1,Q3,Stayed,No,0,,
4086-ATNFV,1,Q3,Stayed,No,0,,
0468-YRPXN,1,Q3,Stayed,No,0,,
3739-YBWAB,1,Q3,Stayed,No,0,,
7047-FWEYA,1,Q3,Stayed,No,0,,
2000-MPKCA,1,Q3,Stayed,No,0,,
9762-YAQAA,1,Q3,Stayed,No,0,,
5473-KHBPS,1,Q3,Stayed,No,0,,
8950-MTZNV,1,Q3,Joined,No,0,,
0326-VDYXE,1,Q3,Stayed,No,0,,
0436-TWFFZ,1,Q3,Stayed,No,0,,
8566-YPRGL,1,Q3,Joined,No,0,,
6609-MXJHJ,1,Q3,Stayed,No,0,,
2669-OIDSD,1,Q3,Stayed,No,0,,
8400-WZICQ,1,Q3,Stayed,No,0,,
9576-SYUHJ,1,Q3,Stayed,No,0,,
0410-IPFTY,1,Q3,Stayed,No,0,,
2831-EBWRN,1,Q3,Stayed,No,0,,
9430-NKQLY,1,Q3,Stayed,No,0,,
0247-SLUJI,1,Q3,Joined,No,0,,
6483-OATDN,1,Q3,Stayed,No,0,,
1293-HHSHJ,1,Q3,Stayed,No,0,,
8610-ZIKJJ,1,Q3,Joined,No,0,,
7801-KICAO,1,Q3,Stayed,No,0,,
7673-LPRNY,1,Q3,Stayed,No,0,,
6060-QBMGV,1,Q3,Stayed,No,0,,
7339-POGZN,1,Q3,Stayed,No,0,,
2828-SLQPF,1,Q3,Stayed,No,0,,
4465-VDKIQ,1,Q3,Stayed,No,0,,
2558-BUOZZ,1,Q3,Stayed,No,0,,
9257-AZMTZ,1,Q3,Stayed,No,0,,
0003-MKNFE,1,Q3,Stayed,No,0,,
0975-UYDTX,1,Q3,Stayed,No,0,,
4682-BLBUC,1,Q3,Stayed,No,0,,
0975-VOOVL,1,Q3,Joined,No,0,,
5968-VXZLG,1,Q3,Joined,No,0,,
5201-FRKKS,1,Q3,Stayed,No,0,,
5443-SCMKX,1,Q3,Stayed,No,0,,
8295-KMENE,1,Q3,Stayed,No,0,,
6738-ISCBM,1,Q3,Stayed,No,0,,
9821-BESNZ,1,Q3,Stayed,No,0,,
3678-MNGZX,1,Q3,Stayed,No,0,,
1335-NTIUC,1,Q3,Stayed,No,0,,
2916-BQZLN,1,Q3,Stayed,No,0,,
4558-CGYCZ,1,Q3,Stayed,No,0,,
2368-GAKKQ,1,Q3,Stayed,No,0,,
8710-YGLWG,1,Q3,Joined,No,0,,
3199-XGZCY,1,Q3,Stayed,No,0,,
3785-KTYSH,1,Q3,Stayed,No,0,,
4063-EIKNQ,1,Q3,Stayed,No,0,,
6993-YCOBK,1,Q3,Stayed,No,0,,
5206-HPJKM,1,Q3,Stayed,No,0,,
8393-JMVMB,1,Q3,Joined,No,0,,
6036-TTFYU,1,Q3,Stayed,No,0,,
2550-AEVRU,1,Q3,Stayed,No,0,,
0969-RGKCU,1,Q3,Stayed,No,0,,
0378-CJKPV,1,Q3,Stayed,No,0,,
1703-MGIAB,1,Q3,Stayed,No,0,,
4311-QTTAI,1,Q3,Stayed,No,0,,
4318-RAJVY,1,Q3,Stayed,No,0,,
3612-YUNGG,1,Q3,Stayed,No,0,,
2254-DLXRI,1,Q3,Joined,No,0,,
5062-CJJKH,1,Q3,Stayed,No,0,,
9028-LIHRP,1,Q3,Stayed,No,0,,
1053-MXTTK,1,Q3,Stayed,No,0,,
1530-ZTDOZ,1,Q3,Stayed,No,0,,
1301-LOPVR,1,Q3,Stayed,No,0,,
0853-TWRVK,1,Q3,Stayed,No,0,,
6212-ATMLK,1,Q3,Stayed,No,0,,
8200-LGKSR,1,Q3,Stayed,No,0,,
0670-ANMUU,1,Q3,Stayed,No,0,,
6897-RWMUB,1,Q3,Stayed,No,0,,
6999-CHVCF,1,Q3,Stayed,No,0,,
6134-KWTBV,1,Q3,Stayed,No,0,,
1077-HUUJM,1,Q3,Stayed,No,0,,
0895-LNKRC,1,Q3,Stayed,No,0,,
8417-GSODA,1,Q3,Stayed,No,0,,
5171-EPLKN,1,Q3,Stayed,No,0,,
4452-QIIEB,1,Q3,Stayed,No,0,,
7820-ZYGNY,1,Q3,Stayed,No,0,,
9677-AVKED,1,Q3,Stayed,No,0,,
2227-JRSJX,1,Q3,Stayed,No,0,,
9847-HNVGP,1,Q3,Stayed,No,0,,
6696-YDAYZ,1,Q3,Stayed,No,0,,
8980-WQFWL,1,Q3,Stayed,No,0,,
6506-EYCNH,1,Q3,Stayed,No,0,,
4634-JLRJT,1,Q3,Joined,No,0,,
9501-UKKNL,1,Q3,Stayed,No,0,,
2560-QTSBS,1,Q3,Stayed,No,0,,
4795-WRNVT,1,Q3,Stayed,No,0,,
6080-TCMYC,1,Q3,Stayed,No,0,,
7860-UXCRM,1,Q3,Stayed,No,0,,
6357-JJPQT,1,Q3,Joined,No,0,,
2292-XQWSV,1,Q3,Stayed,No,0,,
9552-TGUZV,1,Q3,Stayed,No,0,,
9643-YBLUR,1,Q3,Stayed,No,0,,
8734-FNWVH,1,Q3,Stayed,No,0,,
9447-YPTBX,1,Q3,Stayed,No,0,,
9026-LHEVG,1,Q3,Stayed,No,0,,
7011-CVEUC,1,Q3,Stayed,No,0,,
7925-PNRGI,1,Q3,Stayed,No,0,,
1552-CZCLL,1,Q3,Stayed,No,0,,
3038-PQIUY,1,Q3,Stayed,No,0,,
9313-CDOGY,1,Q3,Stayed,No,0,,
8148-BPLZQ,1,Q3,Stayed,No,0,,
2623-DRYAM,1,Q3,Stayed,No,0,,
9987-LUTYD,1,Q3,Stayed,No,0,,
4488-KQFDT,1,Q3,Stayed,No,0,,
5693-PIPCS,1,Q3,Stayed,No,0,,
0491-KAPQG,1,Q3,Stayed,No,0,,
8039-EQPIM,1,Q3,Stayed,No,0,,
3209-ZPKFI,1,Q3,Stayed,No,0,,
6479-VDGRK,1,Q3,Stayed,No,0,,
3569-JFODW,1,Q3,Stayed,No,0,,
1591-XWLGB,1,Q3,Stayed,No,0,,
0396-UKGAI,1,Q3,Stayed,No,0,,
3243-ZHOHY,1,Q3,Stayed,No,0,,
5186-EJEGL,1,Q3,Stayed,No,0,,
7527-QNRUS,1,Q3,Stayed,No,0,,
2203-GHNWN,1,Q3,Stayed,No,0,,
5296-PSYVW,1,Q3,Stayed,No,0,,
6319-QSUSR,1,Q3,Stayed,No,0,,
0487-CRLZF,1,Q3,Stayed,No,0,,
9451-WLYRI,1,Q3,Stayed,No,0,,
8219-VYBVI,1,Q3,Stayed,No,0,,
1991-VOPLL,1,Q3,Stayed,No,0,,
9738-QLWTP,1,Q3,Stayed,No,0,,
9419-IPPBE,1,Q3,Stayed,No,0,,
0174-QRVVY,1,Q3,Stayed,No,0,,
8106-GWQOK,1,Q3,Stayed,No,0,,
8751-EDEKA,1,Q3,Stayed,No,0,,
6878-GGDWG,1,Q3,Stayed,No,0,,
8450-LUGUK,1,Q3,Stayed,No,0,,
3604-WLABM,1,Q3,Stayed,No,0,,
0795-GMVQO,1,Q3,Stayed,No,0,,
2259-OUUSZ,1,Q3,Stayed,No,0,,
1142-IHLOO,1,Q3,Stayed,No,0,,
4633-MKHYU,1,Q3,Stayed,No,0,,
6257-RJOHI,1,Q3,Stayed,No,0,,
1545-JFUML,1,Q3,Stayed,No,0,,
1353-GHZOS,1,Q3,Stayed,No,0,,
2587-EKXTS,1,Q3,Stayed,No,0,,
5442-BXVND,1,Q3,Stayed,No,0,,
9753-OYLBX,1,Q3,Joined,No,0,,
2364-UFROM,1,Q3,Stayed,No,0,,
6656-JWRQX,1,Q3,Joined,No,0,,
6473-ULUHT,1,Q3,Stayed,No,0,,
7688-AWMDX,1,Q3,Stayed,No,0,,
2842-BCQGE,1,Q3,Stayed,No,0,,
7244-QWYHG,1,Q3,Stayed,No,0,,
5312-UXESG,1,Q3,Stayed,No,0,,
2150-WLKUW,1,Q3,Stayed,No,0,,
7159-FVYPK,1,Q3,Joined,No,0,,
7032-LMBHI,1,Q3,Stayed,No,0,,
6088-BXMRG,1,Q3,Stayed,No,0,,
4821-SJHJV,1,Q3,Stayed,No,0,,
7346-MEDWM,1,Q3,Stayed,No,0,,
1137-DGOWI,1,Q3,Stayed,No,0,,
3812-LRZIR,1,Q3,Stayed,No,0,,
9483-GCPWE,1,Q3,Stayed,No,0,,
4227-OJHAL,1,Q3,Stayed,No,0,,
9220-CXRSC,1,Q3,Stayed,No,0,,
4993-JCRGJ,1,Q3,Stayed,No,0,,
9537-JALFH,1,Q3,Stayed,No,0,,
6698-OXETB,1,Q3,Stayed,No,0,,
2103-ZRXFN,1,Q3,Joined,No,0,,
3724-BSCVH,1,Q3,Stayed,No,0,,
4877-TSOFF,1,Q3,Stayed,No,0,,
9209-NWPGU,1,Q3,Stayed,No,0,,
7306-YDSOI,1,Q3,Stayed,No,0,,
0655-YDGFJ,1,Q3,Stayed,No,0,,
8468-EHYJA,1,Q3,Stayed,No,0,,
6823-SIDFQ,1,Q3,Stayed,No,0,,
1097-FSPVW,1,Q3,Stayed,No,0,,
8328-SKJNO,1,Q3,Stayed,No,0,,
7010-ZMVBF,1,Q3,Stayed,No,0,,
5201-CBWYG,1,Q3,Stayed,No,0,,
6352-GIGGQ,1,Q3,Stayed,No,0,,
3635-QQRQD,1,Q3,Stayed,No,0,,
2897-DOVND,1,Q3,Joined,No,0,,
3082-YVEKW,1,Q3,Stayed,No,0,,
0191-EQUUH,1,Q3,Stayed,No,0,,
3489-HHPFY,1,Q3,Joined,No,0,,
2926-JEJJC,1,Q3,Stayed,No,0,,
4950-BDEUX,1,Q3,Stayed,No,0,,
5789-LDFXO,1,Q3,Stayed,No,0,,
0508-OOLTO,1,Q3,Joined,No,0,,
2984-TBYKU,1,Q3,Stayed,No,0,,
9822-WMWVG,1,Q3,Stayed,No,0,,
9040-KZVWO,1,Q3,Stayed,No,0,,
1548-ARAGG,1,Q3,Stayed,No,0,,
6339-RZCBJ,1,Q3,Stayed,No,0,,
2522-AHJXR,1,Q3,Stayed,No,0,,
0412-UCCNP,1,Q3,Stayed,No,0,,
1816-FLZDK,1,Q3,Joined,No,0,,
7096-UCLNH,1,Q3,Joined,No,0,,
4615-PIVVU,1,Q3,Stayed,No,0,,
8885-QSQBX,1,Q3,Joined,No,0,,
8617-ENBDS,1,Q3,Joined,No,0,,
9385-NXKDA,1,Q3,Stayed,No,0,,
0430-IHCDJ,1,Q3,Stayed,No,0,,
6674-KVJHG,1,Q3,Stayed,No,0,,
1814-DKOLC,1,Q3,Stayed,No,0,,
9351-HXDMR,1,Q3,Stayed,No,0,,
3537-HPKQT,1,Q3,Stayed,No,0,,
2129-ALKBS,1,Q3,Stayed,No,0,,
5821-MMEIL,1,Q3,Stayed,No,0,,
6968-URWQU,1,Q3,Stayed,No,0,,
4742-TXUEX,1,Q3,Stayed,No,0,,
9631-XEYKE,1,Q3,Joined,No,0,,
1335-MXCSE,1,Q3,Stayed,No,0,,
8873-TMKGR,1,Q3,Stayed,No,0,,
8800-JOOCF,1,Q3,Stayed,No,0,,
1469-LBJQJ,1,Q3,Stayed,No,0,,
0064-YIJGF,1,Q3,Stayed,No,0,,
2386-OWURY,1,Q3,Stayed,No,0,,
0310-VQXAM,1,Q3,Stayed,No,0,,
3453-RTHJQ,1,Q3,Stayed,No,0,,
6278-FEPBZ,1,Q3,Stayed,No,0,,
4280-DLSHD,1,Q3,Stayed,No,0,,
1508-DFXCU,1,Q3,Stayed,No,0,,
7868-BGSZA,1,Q3,Stayed,No,0,,
2800-QQUSO,1,Q3,Stayed,No,0,,
7973-DZRKH,1,Q3,Stayed,No,0,,
7698-YFGEZ,1,Q3,Joined,No,0,,
9773-PEQBZ,1,Q3,Stayed,No,0,,
7785-RDVIG,1,Q3,Joined,No,0,,
9602-WCXPI,1,Q3,Stayed,No,0,,
2903-YYTBW,1,Q3,Joined,No,0,,
3620-MWJNE,1,Q3,Joined,No,0,,
8573-JGCZW,1,Q3,Stayed,No,0,,
