Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
1399-OUPJN,1,Female,43,No,No,Yes,Yes,2
0277-BKSQP,1,Male,49,No,No,Yes,Yes,3
5774-XZTQC,1,Female,30,No,No,Yes,Yes,1
2676-SSLTO,1,Male,49,No,No,No,No,0
6266-QHOJZ,1,Female,47,No,No,No,No,0
7269-JISCY,1,Female,48,No,No,No,No,0
0363-SVHYR,1,Male,28,Yes,No,Yes,Yes,3
8547-NSBBO,1,Male,62,No,No,No,No,0
6591-QGOYB,1,Male,29,Yes,No,No,No,0
9070-BCKQP,1,Female,20,Yes,No,Yes,No,0
6421-SZVEM,1,Female,30,No,No,Yes,Yes,1
1328-EUZHC,1,Female,59,No,No,Yes,No,0
8878-RYUKI,1,Female,30,No,No,No,No,0
9633-DENPU,1,Female,53,No,No,Yes,No,0
7811-JIVPF,1,Female,44,No,No,No,No,0
7113-HIPFI,1,Male,59,No,No,Yes,Yes,2
8541-QVFKM,1,Female,22,Yes,No,No,No,0
9258-CNWAC,1,Female,23,Yes,No,Yes,Yes,2
6374-AFWOX,1,Male,23,Yes,No,Yes,No,0
5317-FLPJF,1,Female,25,Yes,No,No,No,0
7621-VPNET,1,Female,60,No,No,Yes,No,0
6034-YMTOB,1,Female,62,No,No,No,No,0
4903-CNOZC,1,Male,25,Yes,No,No,No,0
4353-HYOJD,1,Female,37,No,No,Yes,Yes,5
7267-FRMJW,1,Female,25,Yes,No,Yes,Yes,3
4188-FRABG,1,Male,36,No,No,Yes,No,0
0620-DLSLK,1,Female,47,No,No,No,No,0
3850-OKINF,1,Male,42,No,No,Yes,Yes,3
1156-ZFYDO,1,Female,57,No,No,No,No,0
5549-ZGHFB,1,Male,33,No,No,Yes,Yes,1
7577-SWIFR,1,Male,49,No,No,No,No,0
0303-WMMRN,1,Male,32,No,No,No,No,0
6408-OTUBZ,1,Female,44,No,No,No,No,0
5204-HMGYF,1,Female,32,No,No,Yes,Yes,2
3727-OVPRY,1,Male,32,No,No,Yes,Yes,3
3797-FKOGQ,1,Male,31,No,No,No,Yes,2
7622-NXQZR,1,Male,29,Yes,No,No,No,0
6196-HBOBZ,1,Male,31,No,No,Yes,No,0
3970-XGJDU,1,Female,45,No,No,No,No,0
7017-VFULY,1,Female,38,No,No,Yes,No,0
5562-YJQGT,1,Female,57,No,No,No,No,0
8807-OPMBM,1,Female,36,No,No,Yes,Yes,3
8294-UIMBA,1,Female,64,No,No,No,No,0
8109-YUOHE,1,Male,58,No,No,No,No,0
5840-NVDCG,1,Female,32,No,No,Yes,Yes,1
8092-NLTGF,1,Male,25,Yes,No,No,No,0
5928-QLDHB,1,Male,48,No,No,No,No,0
9840-EFJQB,1,Female,43,No,No,No,No,0
0696-UKTOX,1,Male,64,No,No,No,Yes,1
4801-KFYKL,1,Male,28,Yes,No,No,Yes,3
3472-OAOOR,1,Male,23,Yes,No,Yes,Yes,1
6135-OZQVA,1,Female,46,No,No,No,No,0
2252-JHJGE,1,Male,24,Yes,No,No,No,0
4188-PCPIG,1,Female,32,No,No,Yes,No,0
7105-BENQF,1,Male,31,No,No,No,Yes,3
7721-DVEKZ,1,Female,42,No,No,No,No,0
3566-VVORZ,1,Female,39,No,No,Yes,No,0
9507-HSMMZ,1,Male,48,No,No,No,No,0
2480-SQIOB,1,Male,40,No,No,Yes,Yes,2
7813-TKCVO,1,Female,23,Yes,No,Yes,No,0
0128-MKWSG,1,Female,51,No,No,No,Yes,2
4350-ZTLPI,1,Female,36,No,No,Yes,No,0
0361-HJRDX,1,Female,38,No,No,No,No,0
5727-MYATE,1,Male,64,No,No,Yes,Yes,2
3823-KYNQY,1,Male,61,No,No,No,No,0
7570-WELNY,1,Female,52,No,No,Yes,No,0
3021-VLNRJ,1,Female,25,Yes,No,No,Yes,2
6907-FLBER,1,Male,62,No,No,No,No,0
5982-PSMKW,1,Female,20,Yes,No,Yes,Yes,2
3507-GASNP,1,Male,49,No,No,No,Yes,2
7096-ZNBZI,1,Female,21,Yes,No,Yes,No,0
1676-MQAOA,1,Male,32,No,No,No,No,0
7566-DSRLQ,1,Female,54,No,No,Yes,No,0
7245-JMTTQ,1,Female,19,Yes,No,No,No,0
6202-JVYEU,1,Male,28,Yes,No,No,No,0
8591-TKMZH,1,Male,40,No,No,Yes,Yes,3
0734-OXWBT,1,Male,44,No,No,No,Yes,1
0365-TRTPY,1,Female,52,No,No,No,No,0
7349-ALMUX,1,Male,35,No,No,No,No,0
6502-KUGLL,1,Female,29,Yes,No,Yes,Yes,2
1841-YSJGV,1,Male,58,No,No,Yes,No,0
3511-BFTJW,1,Male,25,Yes,No,Yes,Yes,3
5018-HEKFO,1,Female,51,No,No,No,No,0
2923-ARZLG,1,Male,38,No,No,Yes,Yes,2
3976-NLDEZ,1,Male,55,No,No,No,No,0
2282-YGNOR,1,Female,42,No,No,No,No,0
6854-EXGSF,1,Female,37,No,No,No,No,0
1241-EZFMJ,1,Male,48,No,No,Yes,No,0
5376-PCKNB,1,Male,35,No,No,Yes,Yes,1
8044-BGWPI,1,Male,50,No,No,Yes,Yes,2
4060-LDNLU,1,Male,22,Yes,No,No,No,0
3589-PPVKW,1,Male,19,Yes,No,No,No,0
1755-RMCXH,1,Male,37,No,No,Yes,Yes,2
3858-XHYJO,1,Female,24,Yes,No,Yes,No,0
4299-SIMNS,1,Male,43,No,No,No,No,0
7025-IWFHT,1,Male,62,No,No,No,No,0
6261-LHRTG,1,Female,27,Yes,No,No,No,0
7841-FCRQD,1,Female,27,Yes,No,Yes,No,0
2056-EVGZL,1,Male,56,No,No,Yes,Yes,2
7661-CPURM,1,Male,49,No,No,No,No,0
6233-HXJMX,1,Female,42,No,No,No,No,0
5902-WBLSE,1,Female,32,No,No,Yes,Yes,1
3239-TPHPZ,1,Female,60,No,No,Yes,No,0
5115-GZDEL,1,Male,20,Yes,No,No,Yes,3
3338-CVVEH,1,Male,38,No,No,No,No,0
4393-GEADV,1,Male,54,No,No,Yes,Yes,3
8486-AYEQH,1,Female,30,No,No,No,No,0
2495-KZNFB,1,Female,26,Yes,No,No,No,0
4560-WQAQW,1,Female,62,No,No,No,No,0
4274-DRSQT,1,Female,33,No,No,No,No,0
2027-DNKIV,1,Male,28,Yes,No,Yes,Yes,3
2885-HIJDH,1,Male,47,No,No,Yes,Yes,3
5424-RLQLC,1,Male,36,No,No,No,No,0
6507-DTJZV,1,Male,50,No,No,No,Yes,1
7673-BQGKU,1,Female,64,No,No,Yes,Yes,3
2725-IWWBA,1,Male,52,No,No,Yes,Yes,2
1061-PNTHC,1,Female,36,No,No,Yes,Yes,2
0394-YONDK,1,Male,28,Yes,No,Yes,Yes,3
6574-MCOEH,1,Female,47,No,No,Yes,Yes,2
7399-QHBJS,1,Female,56,No,No,Yes,Yes,3
9479-HYNYL,1,Female,48,No,No,Yes,No,0
9708-KFDBY,1,Male,29,Yes,No,No,No,0
3642-GKTCT,1,Female,58,No,No,No,No,0
0774-RMNUW,1,Female,44,No,No,Yes,Yes,1
1334-PDUKM,1,Female,48,No,No,Yes,No,0
0756-MPZRL,1,Male,35,No,No,No,No,0
2242-MFOTG,1,Male,29,Yes,No,No,No,0
2927-CVULT,1,Female,64,No,No,Yes,Yes,1
8745-PVESG,1,Female,44,No,No,No,No,0
7647-GYYKX,1,Female,48,No,No,Yes,Yes,4
9700-ISPUP,1,Female,59,No,No,Yes,Yes,1
9839-ETQOE,1,Male,41,No,No,No,Yes,2
9027-TMATR,1,Female,42,No,No,Yes,No,0
1941-HOSAM,1,Male,20,Yes,No,Yes,Yes,3
9110-HSGTV,1,Female,46,No,No,No,No,0
0704-VCUMB,1,Female,64,No,No,Yes,No,0
6171-ZTVYB,1,Male,42,No,No,Yes,No,0
1935-IMVBB,1,Male,43,No,No,Yes,No,0
2535-PBCGC,1,Female,21,Yes,No,Yes,No,0
1470-PSXNM,1,Male,27,Yes,No,Yes,Yes,2
2498-XLDZR,1,Female,26,Yes,No,Yes,Yes,1
5338-YHWYT,1,Male,45,No,No,No,Yes,1
7718-UPSKJ,1,Female,59,No,No,Yes,No,0
8731-WBBMB,1,Female,26,Yes,No,Yes,No,0
1448-CYWKC,1,Female,61,No,No,Yes,Yes,3
7901-IIDQV,1,Male,28,Yes,No,No,No,0
2690-DVRVK,1,Male,27,Yes,No,Yes,Yes,2
1270-XKUCC,1,Female,24,Yes,No,Yes,Yes,1
0334-ZFJSR,1,Female,41,No,No,Yes,No,0
5583-EJXRD,1,Male,19,Yes,No,Yes,Yes,2
4565-EVZMJ,1,Female,55,No,No,No,No,0
3327-YBAKM,1,Female,31,No,No,Yes,No,0
9441-QHEVC,1,Male,61,No,No,No,No,0
6705-LNMDD,1,Male,38,No,No,No,No,0
2580-ASVVY,1,Female,23,Yes,No,Yes,No,0
3370-GQEAL,1,Male,63,No,No,Yes,Yes,2
5032-USPKF,1,Female,57,No,No,No,No,0
4254-QPEDE,1,Female,22,Yes,No,Yes,No,0
6283-GITPX,1,Male,20,Yes,No,No,Yes,3
0771-CHWSK,1,Male,56,No,No,No,No,0
9788-HNGUT,1,Male,45,No,No,Yes,No,0
9495-REDIY,1,Male,56,No,No,No,Yes,2
5375-XLDOF,1,Male,24,Yes,No,Yes,Yes,3
1172-VIYBP,1,Male,54,No,No,Yes,Yes,3
6559-PDZLR,1,Male,26,Yes,No,No,No,0
8992-OBVDG,1,Male,25,Yes,No,No,No,0
4273-MBHYA,1,Female,38,No,No,No,Yes,1
4724-WXVWF,1,Male,28,Yes,No,No,No,0
5701-GUXDC,1,Female,24,Yes,No,Yes,No,0
1460-UZPRJ,1,Male,39,No,No,Yes,No,0
6082-GLJIX,1,Male,50,No,No,No,No,0
2495-TTHBQ,1,Female,52,No,No,No,Yes,1
0485-ZBSLN,1,Male,52,No,No,Yes,Yes,2
3810-PJUHR,1,Male,63,No,No,Yes,Yes,1
0847-HGRML,1,Male,44,No,No,No,Yes,2
8232-CTLKO,1,Female,58,No,No,Yes,Yes,2
9227-YBAXE,1,Female,23,Yes,No,Yes,Yes,2
9860-LISIZ,1,Female,19,Yes,No,No,No,0
0112-QAWRZ,1,Male,49,No,No,Yes,Yes,2
4043-MKDTV,1,Male,54,No,No,Yes,No,0
9229-RQABD,1,Male,45,No,No,No,No,0
8313-KTIHG,1,Male,54,No,No,No,No,0
5320-BRKGK,1,Female,28,Yes,No,Yes,Yes,2
6284-KMNUF,1,Female,33,No,No,Yes,No,0
6229-UOLQL,1,Male,24,Yes,No,Yes,Yes,2
3137-LUPIX,1,Female,58,No,No,No,No,0
6143-JQKEA,1,Male,34,No,No,No,No,0
8676-OOQEJ,1,Male,52,No,No,No,No,0
9701-CDXHR,1,Female,63,No,No,Yes,No,0
8124-NZVGJ,1,Female,29,Yes,No,No,No,0
2162-FRZAA,1,Male,45,No,No,Yes,Yes,2
5118-MUEYH,1,Female,22,Yes,No,Yes,No,0
5627-TVBPP,1,Female,44,No,No,No,Yes,1
3936-QQFLL,1,Male,58,No,No,No,No,0
2589-AYCRP,1,Female,63,No,No,No,No,0
4067-HLYQI,1,Female,43,No,No,No,No,0
5124-EOGYE,1,Male,59,No,No,No,No,0
5057-RKGLH,1,Female,22,Yes,No,Yes,Yes,1
0292-WEGCH,1,Female,40,No,No,Yes,Yes,2
8910-ICHIU,1,Female,27,Yes,No,No,No,0
4097-YODCF,1,Male,35,No,No,No,Yes,1
9715-WZCLW,1,Male,28,Yes,No,Yes,Yes,2
9786-YWNHU,1,Female,62,No,No,Yes,Yes,2
6407-GSJNL,1,Female,56,No,No,No,No,0
4049-ZPALD,1,Female,35,No,No,Yes,No,0
6833-JMZYP,1,Female,54,No,No,No,No,0
1310-QRITU,1,Female,40,No,No,No,No,0
8961-QDZZJ,1,Female,35,No,No,Yes,Yes,2
9715-SBVSU,1,Male,20,Yes,No,Yes,Yes,1
7929-SKFGK,1,Male,23,Yes,No,Yes,No,0
2300-RQGOI,1,Female,33,No,No,No,No,0
3563-SVYLG,1,Male,38,No,No,Yes,Yes,1
4998-IKFSE,1,Female,27,Yes,No,No,No,0
8630-QSGXK,1,Male,39,No,No,Yes,No,0
2455-USLMV,1,Female,30,No,No,No,No,0
9488-FVZCC,1,Female,35,No,No,Yes,Yes,1
5995-WWKKG,1,Female,62,No,No,No,No,0
7879-CGSFV,1,Male,19,Yes,No,No,No,0
9921-EZKBY,1,Male,55,No,No,No,Yes,3
7246-ZGQDF,1,Female,63,No,No,No,Yes,3
4456-RHSNB,1,Female,43,No,No,Yes,Yes,1
2481-SBOYW,1,Female,62,No,No,No,Yes,1
1833-TCXKK,1,Male,50,No,No,Yes,No,0
1832-PEUTS,1,Male,23,Yes,No,Yes,Yes,2
8660-BUETV,1,Female,37,No,No,No,No,0
0580-PIQHM,1,Female,21,Yes,No,Yes,Yes,1
5696-CEIQJ,1,Male,31,No,No,Yes,Yes,3
1696-HXOWK,1,Female,53,No,No,Yes,No,0
3026-ATZYV,1,Female,32,No,No,Yes,Yes,2
4012-YCFAI,1,Male,45,No,No,Yes,No,0
9970-QBCDA,1,Female,50,No,No,No,No,0
9496-IVVRP,1,Female,42,No,No,Yes,Yes,3
2657-VPXTA,1,Female,45,No,No,Yes,Yes,3
6551-VLJMV,1,Male,44,No,No,Yes,No,0
1221-GHZEP,1,Female,45,No,No,No,No,0
9289-LBQVU,1,Male,24,Yes,No,Yes,No,0
3458-IDMFK,1,Male,29,Yes,No,No,No,0
6933-FHBZC,1,Female,30,No,No,No,No,0
0221-NAUXK,1,Male,22,Yes,No,No,Yes,1
9770-KXGQU,1,Female,52,No,No,No,No,0
6538-POCHL,1,Male,59,No,No,No,No,0
3002-WQZWT,1,Female,25,Yes,No,No,No,0
4277-UDIEF,1,Male,51,No,No,Yes,Yes,3
1208-NBVFH,1,Male,63,No,No,Yes,Yes,1
4912-PIGUY,1,Female,44,No,No,No,No,0
2725-TTRIQ,1,Female,45,No,No,Yes,Yes,3
3374-TTZTK,1,Male,26,Yes,No,Yes,No,0
8990-ZXLSU,1,Female,63,No,No,No,No,0
2275-RBYQS,1,Female,38,No,No,No,No,0
4419-UJMUS,1,Male,55,No,No,Yes,Yes,1
7794-JASDG,1,Male,37,No,No,No,No,0
7609-YBPXG,1,Male,60,No,No,No,No,0
5519-TEEUH,1,Male,51,No,No,No,Yes,3
0804-XBFBV,1,Female,49,No,No,No,Yes,1
2676-OXPPQ,1,Male,22,Yes,No,No,No,0
3703-TTEPD,1,Male,28,Yes,No,No,No,0
2799-TSLAG,1,Female,25,Yes,No,Yes,Yes,3
7139-JZFVG,1,Male,37,No,No,Yes,Yes,2
4987-GQWPO,1,Male,48,No,No,No,No,0
1757-TCATG,1,Male,24,Yes,No,Yes,Yes,1
4776-XSKYQ,1,Female,48,No,No,Yes,Yes,1
8048-DSDFQ,1,Male,63,No,No,No,No,0
5753-QQWPW,1,Female,57,No,No,No,No,0
6010-DDPPW,1,Male,61,No,No,Yes,No,0
6693-FRIRW,1,Male,61,No,No,No,No,0
6586-MYGKD,1,Male,46,No,No,Yes,No,0
3173-NVMPX,1,Female,51,No,No,Yes,Yes,3
0623-GDISB,1,Female,63,No,No,No,No,0
2892-GESUL,1,Female,20,Yes,No,Yes,Yes,3
2043-WVTQJ,1,Male,61,No,No,Yes,No,0
8034-RYTVV,1,Female,19,Yes,No,No,No,0
3863-QSTYI,1,Male,60,No,No,No,No,0
5044-LRQAQ,1,Female,19,Yes,No,Yes,No,0
1716-LSAMB,1,Male,21,Yes,No,Yes,Yes,1
1333-PBMXB,1,Female,40,No,No,Yes,Yes,2
6546-OPBBH,1,Male,40,No,No,Yes,Yes,3
9127-QRZMH,1,Male,39,No,No,Yes,No,0
5919-VCZYM,1,Male,19,Yes,No,No,No,0
9644-KVCNC,1,Female,49,No,No,No,No,0
2137-DQMEV,1,Male,39,No,No,Yes,Yes,2
8174-LNWMW,1,Female,52,No,No,No,No,0
2404-JIBFC,1,Female,37,No,No,Yes,Yes,3
4632-PAOYU,1,Male,37,No,No,Yes,Yes,1
7880-XSOJX,1,Male,50,No,No,No,No,0
4589-IUAJB,1,Male,36,No,No,Yes,No,0
8457-XIGKN,1,Male,46,No,No,No,No,0
8838-GPHZP,1,Female,25,Yes,No,No,No,0
8750-QWZAJ,1,Female,38,No,No,Yes,Yes,2
6918-UMQCG,1,Female,25,Yes,No,No,No,0
0675-NCDYU,1,Female,61,No,No,Yes,Yes,2
6339-DKLMK,1,Female,27,Yes,No,No,No,0
1346-PJWTK,1,Male,63,No,No,Yes,No,0
5088-QZLRL,1,Male,50,No,No,No,No,0
4397-FRLTA,1,Female,35,No,No,No,No,0
3057-VJJQE,1,Male,64,No,No,No,No,0
2302-OUZXB,1,Male,62,No,No,Yes,No,0
2270-CHBFN,1,Female,46,No,No,Yes,No,0
5982-FPVQN,1,Female,40,No,No,Yes,Yes,1
9107-UKCKY,1,Male,36,No,No,Yes,No,0
4654-ULTTN,1,Male,34,No,No,Yes,No,0
5546-BYZSM,1,Female,52,No,No,No,No,0
1492-KGETH,1,Male,25,Yes,No,Yes,Yes,1
4163-HFTUK,1,Male,34,No,No,No,No,0
8215-NGSPE,1,Female,63,No,No,Yes,Yes,1
8859-YSTWS,1,Male,43,No,No,No,No,0
1998-VHJHK,1,Female,36,No,No,No,No,0
0487-VVUVK,1,Male,49,No,No,Yes,Yes,2
5063-IUOKK,1,Male,56,No,No,No,No,0
4508-OEBEY,1,Male,41,No,No,Yes,No,0
0027-KWYKW,1,Female,30,No,No,Yes,Yes,2
2308-STERM,1,Female,58,No,No,No,No,0
5982-XMDEX,1,Female,42,No,No,No,No,0
6051-PTVNS,1,Female,31,No,No,Yes,Yes,1
2877-VDUER,1,Female,36,No,No,Yes,Yes,1
9152-AMKAK,1,Male,50,No,No,No,No,0
9432-VOFYX,1,Male,26,Yes,No,No,No,0
8049-WJCLQ,1,Male,50,No,No,Yes,Yes,2
6586-PSJOX,1,Male,62,No,No,No,Yes,2
9705-ZJBCG,1,Female,51,No,No,Yes,Yes,1
9670-BPNXF,1,Female,48,No,No,No,No,0
3913-FCUUW,1,Female,52,No,No,Yes,Yes,1
3301-VKTGC,1,Male,27,Yes,No,Yes,Yes,1
9555-SAHUZ,1,Female,30,No,No,Yes,Yes,3
0816-TSPHQ,1,Male,35,No,No,No,No,0
9932-WBWIK,1,Male,43,No,No,No,No,0
5286-YHCVC,1,Male,58,No,No,Yes,No,0
9115-YQHGA,1,Male,26,Yes,No,No,No,0
8963-MQVYN,1,Female,28,Yes,No,No,Yes,2
2458-EOMRE,1,Female,19,Yes,No,No,No,0
6542-LWGXJ,1,Male,46,No,No,Yes,No,0
5567-GZKQY,1,Male,58,No,No,No,No,0
1222-LRYKO,1,Male,21,Yes,No,No,Yes,3
2087-QAREY,1,Female,60,No,No,Yes,No,0
4423-JWZJN,1,Male,57,No,No,Yes,Yes,2
6490-FGZAT,1,Male,33,No,No,No,No,0
7452-FOLON,1,Male,45,No,No,No,Yes,2
2320-TZRRH,1,Female,38,No,No,No,No,0
4942-VZZOM,1,Male,40,No,No,Yes,No,0
7502-BNYGS,1,Female,29,Yes,No,Yes,No,0
6147-CBCRA,1,Female,34,No,No,Yes,No,0
6047-SUHPR,1,Male,60,No,No,Yes,Yes,2
9752-ZNQUT,1,Female,51,No,No,No,No,0
5666-MBJPT,1,Male,22,Yes,No,No,No,0
7312-XSBAT,1,Male,47,No,No,No,No,0
3096-GKWEB,1,Male,42,No,No,Yes,No,0
2371-JQHZZ,1,Male,54,No,No,Yes,No,0
0674-GCDXG,1,Male,20,Yes,No,No,No,0
1121-QSIVB,1,Female,39,No,No,No,Yes,3
4396-KLSEH,1,Male,26,Yes,No,No,No,0
2824-MYYBN,1,Female,43,No,No,Yes,Yes,2
6345-HOVES,1,Male,59,No,No,No,No,0
8318-LCNBW,1,Male,53,No,No,Yes,No,0
6469-QJKZW,1,Female,35,No,No,Yes,No,0
6370-ZVHDV,1,Female,52,No,No,Yes,No,0
5915-DGNVC,1,Female,47,No,No,Yes,No,0
6260-XLACS,1,Male,49,No,No,No,No,0
3566-CAAYU,1,Female,28,Yes,No,Yes,Yes,3
4983-CCWMC,1,Male,43,No,No,No,No,0
9103-CXVOK,1,Male,31,No,No,Yes,Yes,2
2896-TBNBE,1,Male,46,No,No,Yes,No,0
3841-CONLJ,1,Female,33,No,No,Yes,No,0
4475-NVTLU,1,Male,21,Yes,No,Yes,Yes,1
9386-LDCZR,1,Male,19,Yes,No,No,No,0
9585-KKMFD,1,Male,24,Yes,No,Yes,Yes,1
5399-ZIMKF,1,Male,58,No,No,No,No,0
0336-KXKFK,1,Male,43,No,No,No,No,0
5619-XZZKR,1,Male,47,No,No,No,No,0
3948-FVVRP,1,Male,43,No,No,Yes,Yes,2
0983-TATYJ,1,Female,42,No,No,Yes,No,0
6476-YHMGA,1,Female,63,No,No,Yes,Yes,1
0168-XZKBB,1,Female,34,No,No,Yes,No,0
3785-NRHYR,1,Male,40,No,No,No,No,0
4537-DKTAL,1,Female,26,Yes,No,No,No,0
5602-BVFMK,1,Female,58,No,No,No,No,0
6297-NOOPG,1,Female,41,No,No,Yes,No,0
8204-TIFGJ,1,Female,38,No,No,No,No,0
8903-XEBGX,1,Male,22,Yes,No,No,Yes,1
1089-XZWHH,1,Female,43,No,No,Yes,Yes,3
2325-WINES,1,Female,44,No,No,No,No,0
6064-ZATLR,1,Female,44,No,No,No,No,0
7824-PANSQ,1,Male,52,No,No,No,No,0
9648-BCHKM,1,Female,22,Yes,No,Yes,Yes,3
2888-ADFAO,1,Female,47,No,No,Yes,Yes,3
8707-HOEDG,1,Female,26,Yes,No,Yes,Yes,3
4072-IPYLT,1,Female,32,No,No,Yes,Yes,2
7167-PCEYD,1,Male,31,No,No,No,No,0
4817-KEQSP,1,Female,43,No,No,Yes,Yes,2
6408-WHTEF,1,Male,45,No,No,Yes,Yes,2
9251-AWQGT,1,Female,19,Yes,No,Yes,Yes,3
8749-CLJXC,1,Male,56,No,No,No,No,0
7989-VCQOH,1,Male,29,Yes,No,Yes,Yes,1
8882-TLVRW,1,Male,52,No,No,Yes,Yes,1
3580-GICBM,1,Female,56,No,No,Yes,Yes,1
9730-DRTMJ,1,Male,26,Yes,No,Yes,No,0
4686-UXDML,1,Female,24,Yes,No,No,No,0
0932-YIXYU,1,Female,50,No,No,No,No,0
7480-SPLEF,1,Male,63,No,No,Yes,Yes,2
7636-XUHWW,1,Male,56,No,No,No,No,0
1431-CYWMH,1,Female,35,No,No,Yes,Yes,1
6349-JDHQP,1,Female,62,No,No,No,No,0
5847-MXBEO,1,Male,42,No,No,No,No,0
1116-FRYVH,1,Female,29,Yes,No,Yes,Yes,3
9633-XQABV,1,Female,33,No,No,No,No,0
1183-CANVH,1,Female,55,No,No,Yes,No,0
1972-XMUWV,1,Female,46,No,No,Yes,No,0
8679-LZBMD,1,Male,30,No,No,Yes,No,0
3407-JMJQQ,1,Female,22,Yes,No,Yes,Yes,1
6252-DFGTK,1,Female,64,No,No,Yes,No,0
1539-LNKHM,1,Female,53,No,No,No,No,0
8645-KOMJQ,1,Male,20,Yes,No,Yes,Yes,2
0289-IVARM,1,Female,57,No,No,No,No,0
9761-XUJWD,1,Male,22,Yes,No,No,No,0
4057-FKCZK,1,Male,40,No,No,Yes,Yes,2
4291-TPNFG,1,Male,56,No,No,Yes,No,0
6087-YPWHO,1,Male,56,No,No,Yes,No,0
3090-QFUVD,1,Female,48,No,No,No,No,0
1722-LDZJS,1,Male,38,No,No,Yes,Yes,3
1818-ESQMW,1,Female,31,No,No,No,No,0
7401-RUBNK,1,Female,25,Yes,No,Yes,No,0
0506-YLVKJ,1,Male,54,No,No,Yes,Yes,1
8661-BOYNW,1,Female,38,No,No,Yes,No,0
4815-GBTCD,1,Female,55,No,No,Yes,No,0
2805-AUFQN,1,Female,42,No,No,No,No,0
0980-PVMRC,1,Female,27,Yes,No,Yes,Yes,3
7233-DRTRF,1,Male,47,No,No,Yes,No,0
3873-NFTGI,1,Male,54,No,No,No,No,0
7048-GXDAY,1,Male,55,No,No,No,No,0
8571-ZCMCX,1,Female,37,No,No,Yes,Yes,2
1169-WCVAK,1,Male,42,No,No,Yes,No,0
7129-CAKJW,1,Female,62,No,No,No,No,0
3570-YUEKJ,1,Female,40,No,No,No,No,0
1555-HAPSU,1,Female,25,Yes,No,Yes,Yes,2
8464-EETCQ,1,Male,45,No,No,No,No,0
2419-FSORS,1,Male,29,Yes,No,Yes,No,0
8132-YPVBX,1,Female,28,Yes,No,No,No,0
6754-LZUKA,1,Male,29,Yes,No,Yes,No,0
8099-MZPUJ,1,Male,49,No,No,Yes,Yes,2
0787-LHDYT,1,Male,36,No,No,No,No,0
0374-IOEGQ,1,Female,62,No,No,No,No,0
3197-NNYNB,1,Male,47,No,No,No,No,0
3396-DKDEL,1,Female,45,No,No,Yes,Yes,3
1752-OZXFY,1,Male,39,No,No,Yes,No,0
9066-QRSDU,1,Female,23,Yes,No,Yes,No,0
9867-NNXLC,1,Female,43,No,No,No,No,0
5321-NTRKC,1,Male,25,Yes,No,Yes,Yes,1
3161-GETRM,1,Male,61,No,No,Yes,Yes,3
0402-OAMEN,1,Female,36,No,No,Yes,Yes,1
6933-VLYFX,1,Male,64,No,No,Yes,Yes,2
6754-WKSHP,1,Male,61,No,No,No,Yes,2
5055-MGMGF,1,Female,35,No,No,Yes,No,0
4641-FROLU,1,Female,49,No,No,Yes,Yes,1
2862-JVEOY,1,Male,33,No,No,No,No,0
2969-QWUBZ,1,Female,53,No,No,No,No,0
9822-BIIGN,1,Male,61,No,No,Yes,Yes,3
1534-OULXE,1,Female,34,No,No,Yes,Yes,2
2971-SGAFL,1,Female,34,No,No,No,No,0
2905-KFQUV,1,Female,61,No,No,Yes,No,0
3370-HXOPH,1,Female,50,No,No,No,No,0
9391-YZEJW,1,Female,42,No,No,No,No,0
9958-MEKUC,1,Male,26,Yes,No,Yes,Yes,2
0281-CNTZX,1,Male,56,No,No,Yes,No,0
9114-VEPUF,1,Male,19,Yes,No,Yes,No,0
7876-BEUTG,1,Female,34,No,No,No,No,0
2338-BQEZT,1,Female,38,No,No,No,No,0
9873-MNDKV,1,Female,59,No,No,No,No,0
8241-JUIQO,1,Female,24,Yes,No,No,No,0
2194-IIQOF,1,Female,38,No,No,Yes,No,0
9631-RXVJM,1,Male,33,No,No,No,No,0
9584-EXCDZ,1,Female,53,No,No,No,No,0
5093-FEGLU,1,Female,21,Yes,No,Yes,No,0
2621-UDNLU,1,Female,35,No,No,Yes,No,0
7526-IVLYU,1,Male,46,No,No,No,No,0
9214-EKVXR,1,Female,51,No,No,No,No,0
3410-MHHUM,1,Female,40,No,No,Yes,Yes,2
2122-YWVYA,1,Female,44,No,No,No,No,0
2296-DKZFP,1,Female,25,Yes,No,Yes,No,0
8909-BOLNL,1,Male,40,No,No,No,No,0
6603-YRDCJ,1,Male,19,Yes,No,Yes,No,0
3229-USWAR,1,Female,40,No,No,No,No,0
2138-VFAPZ,1,Female,40,No,No,Yes,Yes,1
6131-JLWZM,1,Female,27,Yes,No,No,No,0
0269-XFESX,1,Male,22,Yes,No,Yes,Yes,3
1709-EJDOX,1,Female,33,No,No,Yes,Yes,3
4316-XCSLJ,1,Male,35,No,No,No,Yes,3
0383-CLDDA,1,Female,42,No,No,No,No,0
2709-UQGNP,1,Male,38,No,No,No,No,0
3549-ZTMNH,1,Male,56,No,No,Yes,Yes,1
8033-ATFAS,1,Female,32,No,No,Yes,Yes,2
0562-HKHML,1,Male,39,No,No,Yes,Yes,1
8277-RVRSV,1,Female,22,Yes,No,Yes,Yes,1
7054-ENNGU,1,Female,19,Yes,No,Yes,No,0
1455-HFBXA,1,Male,61,No,No,Yes,No,0
